,C1_lm,a_gamma_lm,b_gamma_lm,coef_flow,beta,const_flow,stage_flow,std_lm,met_input
292,29541755.989,1.000,36.638,-6260.558,1.193,-38519.202,15.500,116641.835,Rch_000
293,29541755.989,1.000,36.820,-6260.558,1.193,-38519.202,15.500,116641.835,Rch_000
294,29541755.989,1.000,36.187,-6260.558,1.193,-38519.202,15.500,116641.835,Rch_000
295,29541755.989,1.000,36.187,-6260.558,1.193,-38519.202,15.500,112160.830,Rch_000
296,29541755.989,1.000,36.187,-6260.505,1.193,-38519.202,15.500,112160.830,Rch_000
297,29541755.989,1.000,36.187,-6260.505,1.193,-38519.202,15.500,115292.261,Rch_000
298,29541755.989,1.000,36.301,-6260.505,1.193,-38519.202,15.500,115292.261,Rch_000
299,29541755.989,1.000,36.140,-6260.505,1.193,-38519.202,15.500,115292.261,Rch_000
300,29541755.989,1.000,36.140,-6260.505,1.193,-38519.202,15.500,107635.878,Rch_000
301,29541755.989,1.000,36.140,-6260.505,1.193,-38519.202,15.500,111767.002,Rch_000
302,29541755.989,1.000,36.140,-6274.309,1.193,-38519.202,15.500,111767.002,Rch_000
303,29541755.989,1.000,36.140,-6274.309,1.193,-38519.202,15.500,107722.623,Rch_000
304,29541755.989,1.000,36.140,-6248.030,1.193,-38519.202,15.500,107722.623,Rch_000
305,29541755.989,1.000,36.763,-6248.030,1.193,-38519.202,15.500,107722.623,Rch_000
306,29541755.989,1.000,36.763,-6249.511,1.193,-38519.202,15.500,107722.623,Rch_000
307,29541755.989,1.000,36.763,-6268.211,1.193,-38519.202,15.500,107722.623,Rch_000
308,29541755.989,1.000,36.763,-6268.211,1.193,-38519.202,15.500,116415.655,Rch_000
309,29541755.989,1.000,36.763,-6267.479,1.193,-38519.202,15.500,116415.655,Rch_000
310,29541755.989,1.000,36.374,-6267.479,1.193,-38519.202,15.500,116415.655,Rch_000
311,29541755.989,1.000,36.374,-6257.525,1.193,-38519.202,15.500,116415.655,Rch_000
312,29562437.732,1.000,36.374,-6257.525,1.193,-38519.202,15.500,116415.655,Rch_000
313,29562437.732,1.000,36.374,-6289.131,1.193,-38519.202,15.500,116415.655,Rch_000
314,29562437.732,1.000,36.374,-6290.107,1.193,-38519.202,15.500,116415.655,Rch_000
315,29562437.732,1.000,36.374,-6251.400,1.193,-38519.202,15.500,116415.655,Rch_000
316,29562437.732,1.000,36.374,-6251.400,1.194,-38519.202,15.500,116415.655,Rch_000
317,29562437.732,1.000,36.374,-6263.230,1.194,-38519.202,15.500,116415.655,Rch_000
318,29562437.732,1.000,36.374,-6263.230,1.194,-38519.202,15.500,114254.778,Rch_000
319,29562437.732,1.000,36.374,-6263.230,1.194,-38519.202,15.500,114254.778,Rch_000
320,29562437.732,1.000,36.374,-6263.230,1.194,-38519.202,15.500,114473.434,Rch_000
321,29562437.732,1.000,36.374,-6279.223,1.194,-38519.202,15.500,114473.434,Rch_000
322,29562437.732,1.000,36.374,-6279.223,1.192,-38519.202,15.500,114473.434,Rch_000
323,29562437.732,1.000,36.374,-6279.223,1.192,-38519.202,15.500,106419.975,Rch_000
324,29562437.732,1.000,36.374,-6279.223,1.192,-38519.202,15.500,113470.755,Rch_000
325,29562437.732,1.000,36.374,-6279.223,1.192,-38519.202,15.500,113470.755,Rch_000
326,29562437.732,1.000,36.374,-6304.564,1.192,-38519.202,15.500,113470.755,Rch_000
327,29562437.732,1.000,36.374,-6304.564,1.192,-38489.548,15.500,113470.755,Rch_000
328,29562437.732,1.000,36.374,-6304.564,1.192,-38489.548,15.500,113470.755,Rch_000
329,29562437.732,1.000,36.374,-6304.564,1.192,-38489.548,15.500,106817.045,Rch_000
330,29562437.732,1.000,36.095,-6304.564,1.192,-38489.548,15.500,106817.045,Rch_000
331,29562437.732,1.000,36.095,-6296.448,1.192,-38489.548,15.500,106817.045,Rch_000
332,29562437.732,1.000,36.095,-6296.448,1.192,-38489.548,15.500,108540.586,Rch_000
333,29562437.732,1.000,36.087,-6296.448,1.192,-38489.548,15.500,108540.586,Rch_000
334,29562437.732,1.000,36.087,-6296.448,1.192,-38489.548,15.500,114508.087,Rch_000
335,29562437.732,1.000,36.087,-6296.448,1.192,-38264.766,15.500,114508.087,Rch_000
336,29562437.732,1.000,36.102,-6296.448,1.192,-38264.766,15.500,114508.087,Rch_000
337,29562437.732,1.000,36.102,-6296.448,1.196,-38264.766,15.500,114508.087,Rch_000
338,29562437.732,1.000,35.989,-6296.448,1.196,-38264.766,15.500,114508.087,Rch_000
339,29562437.732,1.000,35.989,-6296.448,1.196,-38264.766,15.500,106440.439,Rch_000
340,29562437.732,1.000,35.989,-6296.448,1.196,-38264.766,15.500,106440.439,Rch_000
341,29693576.808,1.000,35.989,-6296.448,1.196,-38264.766,15.500,106440.439,Rch_000
342,29693576.808,1.000,35.989,-6296.448,1.196,-38608.703,15.500,106440.439,Rch_000
343,29693576.808,1.000,35.686,-6296.448,1.196,-38608.703,15.500,106440.439,Rch_000
344,29693576.808,1.000,35.680,-6296.448,1.196,-38608.703,15.500,106440.439,Rch_000
345,29693576.808,1.000,35.832,-6296.448,1.196,-38608.703,15.500,106440.439,Rch_000
346,29693576.808,1.000,35.832,-6296.448,1.196,-38608.703,15.500,102989.806,Rch_000
347,29693576.808,1.000,35.832,-6278.432,1.196,-38608.703,15.500,102989.806,Rch_000
348,29693576.808,1.000,35.832,-6301.634,1.196,-38608.703,15.500,102989.806,Rch_000
349,29693576.808,1.000,35.832,-6301.634,1.195,-38608.703,15.500,102989.806,Rch_000
350,29693576.808,1.000,35.832,-6301.634,1.195,-38608.703,15.500,110333.690,Rch_000
351,29693576.808,1.000,35.832,-6272.058,1.195,-38608.703,15.500,110333.690,Rch_000
352,29693576.808,1.000,35.832,-6272.058,1.195,-38608.703,15.500,107453.796,Rch_000
353,29693576.808,1.000,35.832,-6272.058,1.196,-38608.703,15.500,107453.796,Rch_000
354,29693576.808,1.000,35.832,-6274.947,1.196,-38608.703,15.500,107453.796,Rch_000
355,29693576.808,1.000,35.832,-6274.947,1.196,-38608.703,15.500,112846.114,Rch_000
356,29693576.808,1.000,35.832,-6274.947,1.196,-38759.861,15.500,112846.114,Rch_000
357,29693576.808,1.000,35.832,-6274.947,1.196,-38759.861,15.500,112279.119,Rch_000
358,29693576.808,1.000,35.832,-6274.947,1.196,-38759.861,15.500,105934.311,Rch_000
359,29693576.808,1.000,36.488,-6274.947,1.196,-38759.861,15.500,105934.311,Rch_000
360,29693576.808,1.000,36.488,-6274.947,1.196,-38759.861,15.500,113274.650,Rch_000
361,29693576.808,1.000,36.488,-6262.000,1.196,-38759.861,15.500,113274.650,Rch_000
362,29693576.808,1.000,36.488,-6262.000,1.196,-38605.663,15.500,113274.650,Rch_000
363,29693576.808,1.000,36.488,-6290.117,1.196,-38605.663,15.500,113274.650,Rch_000
364,29693576.808,1.000,36.488,-6290.117,1.196,-38605.663,15.500,111861.956,Rch_000
365,29693576.808,1.000,36.233,-6290.117,1.196,-38605.663,15.500,111861.956,Rch_000
366,29693576.808,1.000,36.233,-6290.117,1.196,-38605.663,15.500,111744.020,Rch_000
367,29693576.808,1.000,36.542,-6290.117,1.196,-38605.663,15.500,111744.020,Rch_000
368,29693576.808,1.000,36.336,-6290.117,1.196,-38605.663,15.500,111744.020,Rch_000
369,29693576.808,1.000,36.336,-6290.117,1.197,-38605.663,15.500,111744.020,Rch_000
370,29805844.604,1.000,36.336,-6290.117,1.197,-38605.663,15.500,111744.020,Rch_000
371,29805844.604,1.000,36.136,-6290.117,1.197,-38605.663,15.500,111744.020,Rch_000
372,29805844.604,1.000,36.688,-6290.117,1.197,-38605.663,15.500,111744.020,Rch_000
373,29805844.604,1.000,36.688,-6290.117,1.197,-38605.663,15.500,121330.681,Rch_000
374,29805844.604,1.000,36.688,-6280.694,1.197,-38605.663,15.500,121330.681,Rch_000
375,29725850.793,1.000,36.688,-6280.694,1.197,-38605.663,15.500,121330.681,Rch_000
376,29725850.793,1.000,36.688,-6247.958,1.197,-38605.663,15.500,121330.681,Rch_000
377,29725850.793,1.000,36.859,-6247.958,1.197,-38605.663,15.500,121330.681,Rch_000
378,29725850.793,1.000,37.404,-6247.958,1.197,-38605.663,15.500,121330.681,Rch_000
379,29725850.793,1.000,36.943,-6247.958,1.197,-38605.663,15.500,121330.681,Rch_000
380,29725850.793,1.000,36.943,-6248.266,1.197,-38605.663,15.500,121330.681,Rch_000
381,29725850.793,1.000,36.943,-6274.155,1.197,-38605.663,15.500,121330.681,Rch_000
382,29725850.793,1.000,36.923,-6274.155,1.197,-38605.663,15.500,121330.681,Rch_000
383,29725850.793,1.000,36.923,-6274.155,1.196,-38605.663,15.500,121330.681,Rch_000
384,29725850.793,1.000,37.265,-6274.155,1.196,-38605.663,15.500,121330.681,Rch_000
385,29725850.793,1.000,37.265,-6274.155,1.196,-38605.663,15.500,113551.394,Rch_000
386,29725850.793,1.000,37.453,-6274.155,1.196,-38605.663,15.500,113551.394,Rch_000
387,29725850.793,1.000,37.317,-6274.155,1.196,-38605.663,15.500,113551.394,Rch_000
388,29750861.388,1.000,37.317,-6274.155,1.196,-38605.663,15.500,113551.394,Rch_000
389,29750861.388,1.000,37.317,-6267.987,1.196,-38605.663,15.500,113551.394,Rch_000
390,29750861.388,1.000,37.203,-6267.987,1.196,-38605.663,15.500,113551.394,Rch_000
391,29750861.388,1.000,37.001,-6267.987,1.196,-38605.663,15.500,113551.394,Rch_000
392,29750861.388,1.000,37.688,-6267.987,1.196,-38605.663,15.500,113551.394,Rch_000
393,29750861.388,1.000,37.688,-6267.987,1.196,-38605.663,15.500,113792.203,Rch_000
394,29750861.388,1.000,37.651,-6267.987,1.196,-38605.663,15.500,113792.203,Rch_000
395,29750861.388,1.000,37.651,-6267.987,1.196,-38605.663,15.500,109302.511,Rch_000
396,29750861.388,1.000,37.651,-6267.987,1.196,-38605.663,15.500,106949.328,Rch_000
397,29750861.388,1.000,36.981,-6267.987,1.196,-38605.663,15.500,106949.328,Rch_000
398,29750861.388,1.000,36.981,-6267.987,1.197,-38605.663,15.500,106949.328,Rch_000
399,29750861.388,1.000,36.981,-6267.987,1.197,-38592.771,15.500,106949.328,Rch_000
400,29750861.388,1.000,36.981,-6267.987,1.197,-38592.771,15.500,97986.115,Rch_000
401,29750861.388,1.000,36.981,-6264.188,1.197,-38592.771,15.500,97986.115,Rch_000
402,29750861.388,1.000,36.981,-6271.705,1.197,-38592.771,15.500,97986.115,Rch_000
403,29750861.388,1.000,36.355,-6271.705,1.197,-38592.771,15.500,97986.115,Rch_000
404,29660891.430,1.000,36.355,-6271.705,1.197,-38592.771,15.500,97986.115,Rch_000
405,29660891.430,1.000,36.612,-6271.705,1.197,-38592.771,15.500,97986.115,Rch_000
406,29660891.430,1.000,36.586,-6271.705,1.197,-38592.771,15.500,97986.115,Rch_000
407,29660891.430,1.000,36.586,-6273.474,1.197,-38592.771,15.500,97986.115,Rch_000
408,29660891.430,1.000,36.586,-6239.151,1.197,-38592.771,15.500,97986.115,Rch_000
409,29660891.430,1.000,36.586,-6239.151,1.197,-38513.865,15.500,97986.115,Rch_000
410,29660891.430,1.000,36.838,-6239.151,1.197,-38513.865,15.500,97986.115,Rch_000
411,29600993.808,1.000,36.838,-6239.151,1.197,-38513.865,15.500,97986.115,Rch_000
412,29600993.808,1.000,36.795,-6239.151,1.197,-38513.865,15.500,97986.115,Rch_000
413,29600993.808,1.000,36.795,-6237.323,1.197,-38513.865,15.500,97986.115,Rch_000
414,29600993.808,1.000,36.795,-6237.323,1.197,-38275.197,15.500,97986.115,Rch_000
415,29600993.808,1.000,36.795,-6237.323,1.197,-38275.197,15.500,105623.905,Rch_000
416,29600993.808,1.000,36.795,-6237.323,1.197,-38275.197,15.500,108288.937,Rch_000
417,29600993.808,1.000,36.795,-6247.435,1.197,-38275.197,15.500,108288.937,Rch_000
418,29600993.808,1.000,36.795,-6247.435,1.197,-38275.197,15.500,109910.324,Rch_000
419,29600993.808,1.000,36.795,-6247.435,1.197,-38275.197,15.500,106949.272,Rch_000
420,29600993.808,1.000,36.795,-6237.478,1.197,-38275.197,15.500,106949.272,Rch_000
421,29600993.808,1.000,36.795,-6237.478,1.200,-38275.197,15.500,106949.272,Rch_000
422,29600993.808,1.000,36.795,-6237.478,1.200,-38275.197,15.500,110769.880,Rch_000
423,29600993.808,1.000,36.599,-6237.478,1.200,-38275.197,15.500,110769.880,Rch_000
424,29600993.808,1.000,36.599,-6237.478,1.200,-38030.638,15.500,110769.880,Rch_000
425,29575419.090,1.000,36.599,-6237.478,1.200,-38030.638,15.500,110769.880,Rch_000
426,29575419.090,1.000,36.599,-6239.058,1.200,-38030.638,15.500,110769.880,Rch_000
427,29575419.090,1.000,36.599,-6260.819,1.200,-38030.638,15.500,110769.880,Rch_000
428,29575419.090,1.000,36.161,-6260.819,1.200,-38030.638,15.500,110769.880,Rch_000
429,29575419.090,1.000,36.161,-6231.050,1.200,-38030.638,15.500,110769.880,Rch_000
430,29575419.090,1.000,36.161,-6243.792,1.200,-38030.638,15.500,110769.880,Rch_000
431,29544094.359,1.000,36.161,-6243.792,1.200,-38030.638,15.500,110769.880,Rch_000
432,29544094.359,1.000,36.161,-6243.792,1.200,-38030.638,15.500,110769.880,Rch_000
433,29544094.359,1.000,36.161,-6214.683,1.200,-38030.638,15.500,110769.880,Rch_000
434,29544094.359,1.000,35.827,-6214.683,1.200,-38030.638,15.500,110769.880,Rch_000
435,29544094.359,1.000,36.360,-6214.683,1.200,-38030.638,15.500,110769.880,Rch_000
436,29544094.359,1.000,36.360,-6219.730,1.200,-38030.638,15.500,110769.880,Rch_000
437,29544094.359,1.000,36.360,-6203.624,1.200,-38030.638,15.500,110769.880,Rch_000
438,29544094.359,1.000,36.922,-6203.624,1.200,-38030.638,15.500,110769.880,Rch_000
439,29544094.359,1.000,36.627,-6203.624,1.200,-38030.638,15.500,110769.880,Rch_000
440,29544094.359,1.000,36.627,-6227.294,1.200,-38030.638,15.500,110769.880,Rch_000
441,29544094.359,1.000,36.654,-6227.294,1.200,-38030.638,15.500,110769.880,Rch_000
442,29544094.359,1.000,36.590,-6227.294,1.200,-38030.638,15.500,110769.880,Rch_000
443,29544094.359,1.000,36.802,-6227.294,1.200,-38030.638,15.500,110769.880,Rch_000
444,29544094.359,1.000,36.802,-6207.505,1.200,-38030.638,15.500,110769.880,Rch_000
445,29544094.359,1.000,36.802,-6207.505,1.200,-38030.638,15.500,104712.005,Rch_000
446,29544094.359,1.000,36.571,-6207.505,1.200,-38030.638,15.500,104712.005,Rch_000
447,29544094.359,1.000,36.571,-6207.505,1.201,-38030.638,15.500,104712.005,Rch_000
448,29544094.359,1.000,37.010,-6207.505,1.201,-38030.638,15.500,104712.005,Rch_000
449,29544094.359,1.000,37.010,-6186.970,1.201,-38030.638,15.500,104712.005,Rch_000
450,29544094.359,1.000,37.085,-6186.970,1.201,-38030.638,15.500,104712.005,Rch_000
451,29544094.359,1.000,37.085,-6186.970,1.201,-38030.638,15.500,108059.685,Rch_000
452,29544094.359,1.000,37.085,-6189.513,1.201,-38030.638,15.500,108059.685,Rch_000
453,29544094.359,1.000,37.085,-6189.513,1.201,-38030.638,15.500,113571.139,Rch_000
454,29544094.359,1.000,37.085,-6189.513,1.201,-38030.638,15.500,109400.401,Rch_000
455,29544094.359,1.000,37.014,-6189.513,1.201,-38030.638,15.500,109400.401,Rch_000
456,29544094.359,1.000,37.014,-6189.513,1.201,-38030.638,15.500,109400.401,Rch_000
457,29544094.359,1.000,36.487,-6189.513,1.201,-38030.638,15.500,109400.401,Rch_000
458,29519973.224,1.000,36.487,-6189.513,1.201,-38030.638,15.500,109400.401,Rch_000
459,29519973.224,1.000,36.487,-6189.513,1.201,-38030.638,15.500,102846.001,Rch_000
460,29519973.224,1.000,36.487,-6189.513,1.201,-38030.638,15.500,108681.244,Rch_000
461,29519973.224,1.000,35.821,-6189.513,1.201,-38030.638,15.500,108681.244,Rch_000
462,29519973.224,1.000,35.821,-6190.636,1.201,-38030.638,15.500,108681.244,Rch_000
463,29518207.291,1.000,35.821,-6190.636,1.201,-38030.638,15.500,108681.244,Rch_000
464,29419744.688,1.000,35.821,-6190.636,1.201,-38030.638,15.500,108681.244,Rch_000
465,29419744.688,1.000,35.821,-6190.636,1.201,-38030.638,15.500,117258.269,Rch_000
466,29419744.688,1.000,35.658,-6190.636,1.201,-38030.638,15.500,117258.269,Rch_000
467,29419744.688,1.000,35.308,-6190.636,1.201,-38030.638,15.500,117258.269,Rch_000
468,29419744.688,1.000,35.308,-6175.164,1.201,-38030.638,15.500,117258.269,Rch_000
469,29419744.688,1.000,35.308,-6175.164,1.200,-38030.638,15.500,117258.269,Rch_000
470,29419744.688,1.000,35.308,-6209.740,1.200,-38030.638,15.500,117258.269,Rch_000
471,29419744.688,1.000,35.308,-6209.740,1.200,-38030.638,15.500,108927.578,Rch_000
472,29442090.733,1.000,35.308,-6209.740,1.200,-38030.638,15.500,108927.578,Rch_000
473,29442090.733,1.000,35.308,-6209.740,1.200,-38030.638,15.500,112606.531,Rch_000
474,29442090.733,1.000,35.308,-6209.740,1.200,-38030.638,15.500,106810.756,Rch_000
475,29442090.733,1.000,35.308,-6212.569,1.200,-38030.638,15.500,106810.756,Rch_000
476,29442090.733,1.000,35.308,-6212.569,1.200,-38030.638,15.500,108621.046,Rch_000
477,29442090.733,1.000,35.308,-6212.569,1.200,-38030.638,15.500,106500.919,Rch_000
478,29442090.733,1.000,35.308,-6212.569,1.200,-38030.638,15.500,109072.463,Rch_000
479,29442090.733,1.000,35.445,-6212.569,1.200,-38030.638,15.500,109072.463,Rch_000
480,29442090.733,1.000,35.445,-6212.569,1.200,-38030.638,15.500,109251.631,Rch_000
481,29442090.733,1.000,35.433,-6212.569,1.200,-38030.638,15.500,109251.631,Rch_000
482,29442090.733,1.000,35.433,-6213.705,1.200,-38030.638,15.500,109251.631,Rch_000
483,29442090.733,1.000,35.433,-6186.644,1.200,-38030.638,15.500,109251.631,Rch_000
484,29442090.733,1.000,35.433,-6191.720,1.200,-38030.638,15.500,109251.631,Rch_000
485,29442090.733,1.000,35.433,-6225.460,1.200,-38030.638,15.500,109251.631,Rch_000
486,29442090.733,1.000,35.846,-6225.460,1.200,-38030.638,15.500,109251.631,Rch_000
487,29442090.733,1.000,35.846,-6225.460,1.200,-37866.917,15.500,109251.631,Rch_000
488,29442090.733,1.000,36.209,-6225.460,1.200,-37866.917,15.500,109251.631,Rch_000
489,29442090.733,1.000,35.624,-6225.460,1.200,-37866.917,15.500,109251.631,Rch_000
490,29442090.733,1.000,35.624,-6225.460,1.200,-37634.663,15.500,109251.631,Rch_000
491,29442090.733,1.000,35.624,-6239.387,1.200,-37634.663,15.500,109251.631,Rch_000
492,29442090.733,1.000,35.624,-6246.478,1.200,-37634.663,15.500,109251.631,Rch_000
493,29442090.733,1.000,36.011,-6246.478,1.200,-37634.663,15.500,109251.631,Rch_000
494,29442090.733,1.000,35.846,-6246.478,1.200,-37634.663,15.500,109251.631,Rch_000
495,29442090.733,1.000,35.846,-6246.478,1.200,-37634.663,15.500,107128.310,Rch_000
496,29442090.733,1.000,35.846,-6246.478,1.200,-37634.663,15.500,114735.422,Rch_000
497,29442090.733,1.000,35.303,-6246.478,1.200,-37634.663,15.500,114735.422,Rch_000
498,29433590.278,1.000,35.303,-6246.478,1.200,-37634.663,15.500,114735.422,Rch_000
499,29433590.278,1.000,35.303,-6246.478,1.200,-37634.663,15.500,117867.201,Rch_000
500,29433590.278,1.000,35.508,-6246.478,1.200,-37634.663,15.500,117867.201,Rch_000
501,29433590.278,1.000,35.508,-6246.478,1.200,-37634.663,15.500,114793.424,Rch_000
502,29433590.278,1.000,35.508,-6246.478,1.200,-37634.663,15.500,107110.273,Rch_000
503,29433590.278,1.000,35.508,-6246.478,1.200,-37634.663,15.500,104243.605,Rch_000
504,29433590.278,1.000,35.508,-6257.990,1.200,-37634.663,15.500,104243.605,Rch_000
505,29433590.278,1.000,35.508,-6257.990,1.198,-37634.663,15.500,104243.605,Rch_000
506,29433590.278,1.000,35.574,-6257.990,1.198,-37634.663,15.500,104243.605,Rch_000
507,29433590.278,1.000,35.574,-6257.990,1.198,-38056.022,15.500,104243.605,Rch_000
508,29433590.278,1.000,35.059,-6257.990,1.198,-38056.022,15.500,104243.605,Rch_000
509,29496776.561,1.000,35.059,-6257.990,1.198,-38056.022,15.500,104243.605,Rch_000
510,29496776.561,1.000,35.372,-6257.990,1.198,-38056.022,15.500,104243.605,Rch_000
511,29496776.561,1.000,35.372,-6257.990,1.198,-38056.022,15.500,105676.958,Rch_000
512,29496776.561,1.000,35.372,-6248.036,1.198,-38056.022,15.500,105676.958,Rch_000
513,29496776.561,1.000,35.372,-6248.036,1.198,-38056.022,15.500,115633.435,Rch_000
514,29496776.561,1.000,35.372,-6248.036,1.198,-38056.022,15.500,106527.253,Rch_000
515,29496776.561,1.000,35.372,-6248.036,1.198,-38056.022,15.500,106527.253,Rch_000
516,29496776.561,1.000,35.372,-6248.036,1.198,-38056.022,15.500,106416.287,Rch_000
517,29496776.561,1.000,35.372,-6260.125,1.198,-38056.022,15.500,106416.287,Rch_000
518,29496776.561,1.000,35.372,-6260.125,1.196,-38056.022,15.500,106416.287,Rch_000
519,29496776.561,1.000,35.372,-6260.125,1.196,-38056.022,15.500,105806.156,Rch_000
520,29496776.561,1.000,35.372,-6286.028,1.196,-38056.022,15.500,105806.156,Rch_000
521,29496776.561,1.000,35.742,-6286.028,1.196,-38056.022,15.500,105806.156,Rch_000
522,29496776.561,1.000,35.742,-6286.028,1.195,-38056.022,15.500,105806.156,Rch_000
523,29496776.561,1.000,36.058,-6286.028,1.195,-38056.022,15.500,105806.156,Rch_000
524,29496776.561,1.000,36.742,-6286.028,1.195,-38056.022,15.500,105806.156,Rch_000
525,29496776.561,1.000,36.742,-6286.028,1.195,-38056.022,15.500,115791.108,Rch_000
526,29496776.561,1.000,36.742,-6286.028,1.195,-38056.022,15.500,106155.166,Rch_000
527,29496776.561,1.000,36.742,-6276.061,1.195,-38056.022,15.500,106155.166,Rch_000
528,29496776.561,1.000,36.742,-6276.061,1.194,-38056.022,15.500,106155.166,Rch_000
529,29496776.561,1.000,36.742,-6276.061,1.194,-38058.630,15.500,106155.166,Rch_000
530,29496776.561,1.000,37.037,-6276.061,1.194,-38058.630,15.500,106155.166,Rch_000
531,29496776.561,1.000,37.037,-6278.864,1.194,-38058.630,15.500,106155.166,Rch_000
532,29496776.561,1.000,36.840,-6278.864,1.194,-38058.630,15.500,106155.166,Rch_000
533,29496776.561,1.000,36.840,-6278.864,1.194,-38058.630,15.500,112057.844,Rch_000
534,29496776.561,1.000,36.780,-6278.864,1.194,-38058.630,15.500,112057.844,Rch_000
535,29496776.561,1.000,36.780,-6287.157,1.194,-38058.630,15.500,112057.844,Rch_000
536,29496776.561,1.000,36.139,-6287.157,1.194,-38058.630,15.500,112057.844,Rch_000
