,C1_em,C0_em,a_gamma_em,b_gamma_em,std_em,met_input
8132,1330481035.957,-3166018.198,1.926,41.151,108632.984,Rch_005
8133,1330481035.957,-3163816.616,1.926,41.151,108632.984,Rch_005
8134,1330481035.957,-3163816.616,1.926,41.151,98061.691,Rch_005
8135,1330481035.957,-3163816.616,1.919,41.151,98061.691,Rch_005
8136,1330481035.957,-3163816.616,1.919,41.150,98061.691,Rch_005
8137,1326425387.304,-3163816.616,1.919,41.150,98061.691,Rch_005
8138,1326425387.304,-3163816.616,1.919,41.149,98061.691,Rch_005
8139,1326425387.304,-3163816.616,1.919,41.152,98061.691,Rch_005
8140,1326425387.304,-3163816.616,1.919,41.152,117051.767,Rch_005
8141,1326425387.304,-3163816.616,1.923,41.152,117051.767,Rch_005
8142,1326425387.304,-3163816.616,1.923,41.152,117051.767,Rch_005
8143,1326425387.304,-3163816.616,1.923,41.152,111017.508,Rch_005
8144,1326425387.304,-3163816.616,1.923,41.152,96849.539,Rch_005
8145,1326425387.304,-3163816.616,1.923,41.151,96849.539,Rch_005
8146,1326425387.304,-3163816.616,1.923,41.150,96849.539,Rch_005
8147,1326425387.304,-3163816.616,1.923,41.150,97097.158,Rch_005
8148,1326425387.304,-3163816.616,1.915,41.150,97097.158,Rch_005
8149,1326425387.304,-3163816.616,1.915,41.155,97097.158,Rch_005
8150,1326425387.304,-3163816.616,1.915,41.155,114811.814,Rch_005
8151,1326425387.304,-3163816.616,1.915,41.157,114811.814,Rch_005
8152,1326425387.304,-3163816.616,1.915,41.156,114811.814,Rch_005
8153,1326425387.304,-3170742.683,1.915,41.156,114811.814,Rch_005
8154,1326425387.304,-3170742.683,1.915,41.153,114811.814,Rch_005
8155,1326425387.304,-3170742.683,1.915,41.158,114811.814,Rch_005
8156,1326425387.304,-3170742.683,1.915,41.153,114811.814,Rch_005
8157,1326425387.304,-3159086.365,1.915,41.153,114811.814,Rch_005
8158,1326425387.304,-3159086.365,1.915,41.151,114811.814,Rch_005
8159,1320157791.882,-3159086.365,1.915,41.151,114811.814,Rch_005
8160,1320157791.882,-3146325.828,1.915,41.151,114811.814,Rch_005
8161,1320157791.882,-3146325.828,1.915,41.151,95544.058,Rch_005
8162,1320157791.882,-3146325.828,1.915,41.151,108927.101,Rch_005
8163,1320157791.882,-3146325.828,1.915,41.148,108927.101,Rch_005
8164,1320157791.882,-3146868.840,1.915,41.148,108927.101,Rch_005
8165,1320157791.882,-3146868.840,1.930,41.148,108927.101,Rch_005
8166,1324336663.496,-3146868.840,1.930,41.148,108927.101,Rch_005
8167,1324336663.496,-3146868.840,1.930,41.148,107228.523,Rch_005
8168,1324336663.496,-3146868.840,1.930,41.151,107228.523,Rch_005
8169,1324336663.496,-3146868.840,1.940,41.151,107228.523,Rch_005
8170,1324336663.496,-3146868.840,1.940,41.156,107228.523,Rch_005
8171,1324336663.496,-3146868.840,1.933,41.156,107228.523,Rch_005
8172,1324336663.496,-3146868.840,1.933,41.160,107228.523,Rch_005
8173,1324336663.496,-3152334.105,1.933,41.160,107228.523,Rch_005
8174,1324336663.496,-3152334.105,1.933,41.160,109252.208,Rch_005
8175,1324336663.496,-3147876.573,1.933,41.160,109252.208,Rch_005
8176,1324336663.496,-3147876.573,1.933,41.155,109252.208,Rch_005
8177,1324336663.496,-3147876.573,1.923,41.155,109252.208,Rch_005
8178,1324336663.496,-3147876.573,1.923,41.151,109252.208,Rch_005
8179,1321303255.270,-3147876.573,1.923,41.151,109252.208,Rch_005
8180,1321303255.270,-3132011.298,1.923,41.151,109252.208,Rch_005
8181,1320512521.015,-3132011.298,1.923,41.151,109252.208,Rch_005
8182,1317745300.690,-3132011.298,1.923,41.151,109252.208,Rch_005
8183,1317745300.690,-3132011.298,1.923,41.147,109252.208,Rch_005
8184,1317745300.690,-3132011.298,1.923,41.146,109252.208,Rch_005
8185,1317745300.690,-3132011.298,1.923,41.150,109252.208,Rch_005
8186,1317745300.690,-3132011.298,1.923,41.147,109252.208,Rch_005
8187,1317745300.690,-3132011.298,1.931,41.147,109252.208,Rch_005
8188,1317745300.690,-3132011.298,1.931,41.147,111343.329,Rch_005
8189,1317745300.690,-3132011.298,1.923,41.147,111343.329,Rch_005
8190,1317745300.690,-3132011.298,1.923,41.152,111343.329,Rch_005
8191,1317745300.690,-3132011.298,1.923,41.152,111343.329,Rch_005
8192,1317745300.690,-3132011.298,1.923,41.150,111343.329,Rch_005
8193,1317745300.690,-3132011.298,1.939,41.150,111343.329,Rch_005
8194,1318543876.154,-3132011.298,1.939,41.150,111343.329,Rch_005
8195,1318813183.186,-3132011.298,1.939,41.150,111343.329,Rch_005
8196,1318813183.186,-3132011.298,1.931,41.150,111343.329,Rch_005
8197,1318813183.186,-3132011.298,1.931,41.154,111343.329,Rch_005
8198,1318813183.186,-3112016.638,1.931,41.154,111343.329,Rch_005
8199,1318813183.186,-3112016.638,1.931,41.150,111343.329,Rch_005
8200,1318813183.186,-3112016.638,1.931,41.154,111343.329,Rch_005
8201,1318813183.186,-3112016.638,1.931,41.153,111343.329,Rch_005
8202,1318813183.186,-3112016.638,1.931,41.156,111343.329,Rch_005
8203,1318813183.186,-3112016.638,1.931,41.159,111343.329,Rch_005
8204,1318813183.186,-3112016.638,1.933,41.159,111343.329,Rch_005
8205,1318813183.186,-3112016.638,1.933,41.162,111343.329,Rch_005
8206,1314094130.568,-3112016.638,1.933,41.162,111343.329,Rch_005
8207,1314094130.568,-3097642.151,1.933,41.162,111343.329,Rch_005
8208,1313942747.053,-3097642.151,1.933,41.162,111343.329,Rch_005
8209,1313942747.053,-3097642.151,1.933,41.163,111343.329,Rch_005
8210,1313942747.053,-3097642.151,1.931,41.163,111343.329,Rch_005
8211,1313942747.053,-3097642.151,1.931,41.162,111343.329,Rch_005
8212,1313942747.053,-3097642.151,1.931,41.161,111343.329,Rch_005
8213,1313942747.053,-3097642.151,1.931,41.161,111343.329,Rch_005
8214,1313942747.053,-3097642.151,1.936,41.161,111343.329,Rch_005
8215,1313942747.053,-3098696.784,1.936,41.161,111343.329,Rch_005
8216,1313942747.053,-3098696.784,1.936,41.162,111343.329,Rch_005
8217,1313942747.053,-3098696.784,1.931,41.162,111343.329,Rch_005
8218,1306221446.824,-3098696.784,1.931,41.162,111343.329,Rch_005
8219,1306221446.824,-3098696.784,1.931,41.160,111343.329,Rch_005
8220,1306221446.824,-3098696.784,1.931,41.164,111343.329,Rch_005
8221,1306221446.824,-3098696.784,1.916,41.164,111343.329,Rch_005
8222,1306221446.824,-3093441.065,1.916,41.164,111343.329,Rch_005
8223,1306221446.824,-3093441.065,1.916,41.169,111343.329,Rch_005
8224,1306221446.824,-3093441.065,1.920,41.169,111343.329,Rch_005
8225,1306221446.824,-3093441.065,1.920,41.169,99071.573,Rch_005
8226,1306221446.824,-3093441.065,1.920,41.170,99071.573,Rch_005
8227,1306221446.824,-3093441.065,1.920,41.172,99071.573,Rch_005
8228,1306221446.824,-3093441.065,1.931,41.172,99071.573,Rch_005
8229,1306221446.824,-3093441.065,1.919,41.172,99071.573,Rch_005
8230,1306221446.824,-3093441.065,1.919,41.174,99071.573,Rch_005
8231,1306221446.824,-3093441.065,1.919,41.177,99071.573,Rch_005
8232,1306221446.824,-3093441.065,1.933,41.177,99071.573,Rch_005
8233,1306221446.824,-3093441.065,1.933,41.176,99071.573,Rch_005
8234,1306221446.824,-3093441.065,1.933,41.176,102916.324,Rch_005
8235,1306221446.824,-3096510.938,1.933,41.176,102916.324,Rch_005
8236,1310664784.834,-3096510.938,1.933,41.176,102916.324,Rch_005
8237,1310664784.834,-3113814.491,1.933,41.176,102916.324,Rch_005
8238,1310664784.834,-3113814.491,1.933,41.176,111513.731,Rch_005
8239,1310664784.834,-3113814.491,1.933,41.178,111513.731,Rch_005
8240,1310664784.834,-3113814.491,1.933,41.181,111513.731,Rch_005
8241,1310664784.834,-3113814.491,1.933,41.178,111513.731,Rch_005
8242,1310664784.834,-3113814.491,1.933,41.181,111513.731,Rch_005
8243,1310664784.834,-3113814.491,1.944,41.181,111513.731,Rch_005
8244,1310664784.834,-3113814.491,1.944,41.186,111513.731,Rch_005
8245,1310664784.834,-3096153.015,1.944,41.186,111513.731,Rch_005
8246,1310664784.834,-3096153.015,1.938,41.186,111513.731,Rch_005
8247,1310664784.834,-3096153.015,1.938,41.184,111513.731,Rch_005
8248,1310664784.834,-3096153.015,1.925,41.184,111513.731,Rch_005
8249,1310664784.834,-3096153.015,1.925,41.182,111513.731,Rch_005
8250,1310664784.834,-3096153.015,1.925,41.179,111513.731,Rch_005
8251,1311088120.449,-3096153.015,1.925,41.179,111513.731,Rch_005
8252,1311088120.449,-3096153.015,1.925,41.177,111513.731,Rch_005
8253,1308751949.539,-3096153.015,1.925,41.177,111513.731,Rch_005
8254,1308751949.539,-3096153.015,1.925,41.173,111513.731,Rch_005
8255,1307120482.936,-3096153.015,1.925,41.173,111513.731,Rch_005
8256,1307120482.936,-3096381.809,1.925,41.173,111513.731,Rch_005
8257,1307120482.936,-3096381.809,1.925,41.171,111513.731,Rch_005
8258,1307120482.936,-3097919.879,1.925,41.171,111513.731,Rch_005
8259,1307120482.936,-3097919.879,1.925,41.169,111513.731,Rch_005
8260,1307120482.936,-3097919.879,1.925,41.170,111513.731,Rch_005
8261,1307120482.936,-3097919.879,1.925,41.170,112212.103,Rch_005
8262,1307120482.936,-3097919.879,1.925,41.166,112212.103,Rch_005
8263,1307120482.936,-3097919.879,1.925,41.166,112212.103,Rch_005
8264,1307120482.936,-3097919.879,1.925,41.164,112212.103,Rch_005
8265,1307120482.936,-3097919.879,1.925,41.164,112212.103,Rch_005
8266,1307120482.936,-3097919.879,1.925,41.167,112212.103,Rch_005
8267,1307120482.936,-3097919.879,1.925,41.167,97759.072,Rch_005
8268,1307120482.936,-3089654.539,1.925,41.167,97759.072,Rch_005
8269,1307120482.936,-3089654.539,1.925,41.167,97759.072,Rch_005
8270,1307120482.936,-3089654.539,1.925,41.167,92089.926,Rch_005
8271,1307120482.936,-3089654.539,1.925,41.167,91299.040,Rch_005
8272,1307120482.936,-3089654.539,1.925,41.166,91299.040,Rch_005
8273,1307120482.936,-3089654.539,1.925,41.166,109432.322,Rch_005
8274,1307120482.936,-3089654.539,1.925,41.162,109432.322,Rch_005
8275,1307177726.099,-3089654.539,1.925,41.162,109432.322,Rch_005
8276,1307177726.099,-3089654.539,1.925,41.162,97491.298,Rch_005
8277,1307177726.099,-3089654.539,1.925,41.157,97491.298,Rch_005
8278,1307177726.099,-3089654.539,1.925,41.153,97491.298,Rch_005
8279,1307177726.099,-3095391.281,1.925,41.153,97491.298,Rch_005
8280,1307177726.099,-3095391.281,1.925,41.153,98616.379,Rch_005
8281,1307177726.099,-3095391.281,1.925,41.157,98616.379,Rch_005
8282,1307177726.099,-3095391.281,1.925,41.161,98616.379,Rch_005
8283,1307177726.099,-3095391.281,1.925,41.163,98616.379,Rch_005
8284,1307177726.099,-3095391.281,1.925,41.166,98616.379,Rch_005
8285,1307177726.099,-3095391.281,1.925,41.162,98616.379,Rch_005
8286,1306936855.587,-3095391.281,1.925,41.162,98616.379,Rch_005
8287,1306936855.587,-3095391.281,1.925,41.165,98616.379,Rch_005
8288,1306936855.587,-3095391.281,1.925,41.162,98616.379,Rch_005
8289,1306936855.587,-3095391.281,1.925,41.165,98616.379,Rch_005
8290,1306936855.587,-3095391.281,1.925,41.169,98616.379,Rch_005
8291,1306936855.587,-3095391.281,1.925,41.167,98616.379,Rch_005
8292,1306936855.587,-3095391.281,1.921,41.167,98616.379,Rch_005
8293,1306936855.587,-3095391.281,1.921,41.169,98616.379,Rch_005
8294,1306936855.587,-3100423.644,1.921,41.169,98616.379,Rch_005
8295,1306936855.587,-3100423.644,1.921,41.169,97409.159,Rch_005
8296,1306936855.587,-3098617.023,1.921,41.169,97409.159,Rch_005
8297,1306936855.587,-3098617.023,1.921,41.165,97409.159,Rch_005
8298,1306936855.587,-3102432.185,1.921,41.165,97409.159,Rch_005
8299,1306936855.587,-3102432.185,1.926,41.165,97409.159,Rch_005
8300,1306936855.587,-3102432.185,1.926,41.163,97409.159,Rch_005
8301,1306936855.587,-3102432.185,1.926,41.167,97409.159,Rch_005
8302,1309608576.352,-3102432.185,1.926,41.167,97409.159,Rch_005
8303,1309608576.352,-3102432.185,1.926,41.167,97409.159,Rch_005
8304,1309608576.352,-3102432.185,1.926,41.166,97409.159,Rch_005
8305,1309608576.352,-3102432.185,1.926,41.163,97409.159,Rch_005
8306,1309608576.352,-3102432.185,1.926,41.163,97978.330,Rch_005
8307,1309608576.352,-3102432.185,1.926,41.164,97978.330,Rch_005
8308,1307593564.926,-3102432.185,1.926,41.164,97978.330,Rch_005
8309,1307593564.926,-3102432.185,1.926,41.163,97978.330,Rch_005
8310,1307593564.926,-3102432.185,1.926,41.163,102914.764,Rch_005
8311,1307593564.926,-3102432.185,1.916,41.163,102914.764,Rch_005
8312,1307593564.926,-3102432.185,1.926,41.163,102914.764,Rch_005
8313,1307593564.926,-3102432.185,1.926,41.159,102914.764,Rch_005
8314,1307593564.926,-3102432.185,1.926,41.161,102914.764,Rch_005
8315,1307593564.926,-3102432.185,1.926,41.160,102914.764,Rch_005
8316,1307593564.926,-3102432.185,1.912,41.160,102914.764,Rch_005
8317,1307593564.926,-3102432.185,1.912,41.164,102914.764,Rch_005
8318,1307593564.926,-3102432.185,1.912,41.161,102914.764,Rch_005
8319,1307593564.926,-3102432.185,1.913,41.161,102914.764,Rch_005
8320,1307593564.926,-3102432.185,1.913,41.161,100174.610,Rch_005
8321,1307593564.926,-3102432.185,1.913,41.160,100174.610,Rch_005
8322,1307593564.926,-3102432.185,1.913,41.157,100174.610,Rch_005
8323,1307593564.926,-3102432.185,1.913,41.157,100174.610,Rch_005
8324,1306542401.040,-3102432.185,1.913,41.157,100174.610,Rch_005
8325,1306542401.040,-3102432.185,1.913,41.154,100174.610,Rch_005
8326,1306542401.040,-3102432.185,1.920,41.154,100174.610,Rch_005
8327,1306542401.040,-3102432.185,1.920,41.154,113774.658,Rch_005
8328,1306384958.937,-3102432.185,1.920,41.154,113774.658,Rch_005
8329,1306384958.937,-3102432.185,1.920,41.152,113774.658,Rch_005
8330,1306384958.937,-3102432.185,1.920,41.152,95285.651,Rch_005
8331,1306384958.937,-3102432.185,1.920,41.152,116679.034,Rch_005
8332,1306384958.937,-3102432.185,1.920,41.153,116679.034,Rch_005
8333,1306384958.937,-3075585.184,1.920,41.153,116679.034,Rch_005
8334,1306384958.937,-3075585.184,1.920,41.150,116679.034,Rch_005
8335,1306384958.937,-3087581.047,1.920,41.150,116679.034,Rch_005
8336,1306384958.937,-3087581.047,1.920,41.150,99367.872,Rch_005
8337,1306384958.937,-3091703.008,1.920,41.150,99367.872,Rch_005
8338,1306384958.937,-3095838.378,1.920,41.150,99367.872,Rch_005
8339,1306384958.937,-3095838.378,1.920,41.149,99367.872,Rch_005
8340,1307304517.687,-3095838.378,1.920,41.149,99367.872,Rch_005
8341,1307304517.687,-3095838.378,1.920,41.152,99367.872,Rch_005
8342,1307304517.687,-3091880.821,1.920,41.152,99367.872,Rch_005
8343,1307304517.687,-3091880.821,1.920,41.152,99367.872,Rch_005
8344,1307304517.687,-3091880.821,1.920,41.154,99367.872,Rch_005
8345,1307304517.687,-3091880.821,1.920,41.151,99367.872,Rch_005
8346,1307304517.687,-3086237.308,1.920,41.151,99367.872,Rch_005
8347,1307304517.687,-3086237.308,1.935,41.151,99367.872,Rch_005
8348,1307304517.687,-3086237.308,1.935,41.154,99367.872,Rch_005
8349,1307304517.687,-3086237.308,1.936,41.154,99367.872,Rch_005
8350,1307304517.687,-3086237.308,1.936,41.152,99367.872,Rch_005
8351,1307304517.687,-3107887.150,1.936,41.152,99367.872,Rch_005
8352,1307304517.687,-3083301.268,1.936,41.152,99367.872,Rch_005
8353,1307304517.687,-3083728.504,1.936,41.152,99367.872,Rch_005
8354,1307304517.687,-3083728.504,1.936,41.156,99367.872,Rch_005
8355,1307304517.687,-3083728.504,1.940,41.156,99367.872,Rch_005
8356,1303208140.185,-3083728.504,1.940,41.156,99367.872,Rch_005
8357,1303208140.185,-3083728.504,1.920,41.156,99367.872,Rch_005
8358,1303208140.185,-3083728.504,1.909,41.156,99367.872,Rch_005
8359,1303208140.185,-3083728.504,1.912,41.156,99367.872,Rch_005
8360,1303208140.185,-3083728.504,1.912,41.160,99367.872,Rch_005
8361,1303208140.185,-3083728.504,1.922,41.160,99367.872,Rch_005
8362,1303208140.185,-3083728.504,1.922,41.163,99367.872,Rch_005
8363,1303208140.185,-3083728.504,1.922,41.164,99367.872,Rch_005
8364,1303208140.185,-3083728.504,1.922,41.164,99367.872,Rch_005
8365,1303208140.185,-3083728.504,1.922,41.160,99367.872,Rch_005
8366,1303208140.185,-3083728.504,1.922,41.160,102761.573,Rch_005
8367,1303208140.185,-3083728.504,1.922,41.157,102761.573,Rch_005
8368,1303208140.185,-3083728.504,1.922,41.158,102761.573,Rch_005
8369,1303208140.185,-3083728.504,1.922,41.160,102761.573,Rch_005
8370,1301616973.786,-3083728.504,1.922,41.160,102761.573,Rch_005
8371,1301616973.786,-3083728.504,1.922,41.158,102761.573,Rch_005
8372,1301616973.786,-3083728.504,1.922,41.161,102761.573,Rch_005
8373,1304622960.894,-3083728.504,1.922,41.161,102761.573,Rch_005
8374,1304622960.894,-3083728.504,1.922,41.158,102761.573,Rch_005
8375,1304622960.894,-3083728.504,1.922,41.158,102761.573,Rch_005
8376,1304622960.894,-3083728.504,1.922,41.161,102761.573,Rch_005
8377,1304622960.894,-3083728.504,1.929,41.161,102761.573,Rch_005
8378,1304622960.894,-3083728.504,1.929,41.163,102761.573,Rch_005
8379,1304622960.894,-3083728.504,1.938,41.163,102761.573,Rch_005
8380,1304622960.894,-3083728.504,1.938,41.165,102761.573,Rch_005
8381,1304622960.894,-3083728.504,1.938,41.160,102761.573,Rch_005
8382,1304622960.894,-3083728.504,1.937,41.160,102761.573,Rch_005
8383,1304622960.894,-3083728.504,1.919,41.160,102761.573,Rch_005
8384,1304622960.894,-3083728.504,1.919,41.164,102761.573,Rch_005
8385,1304622960.894,-3083728.504,1.918,41.164,102761.573,Rch_005
8386,1304622960.894,-3084897.894,1.918,41.164,102761.573,Rch_005
8387,1304622960.894,-3084897.894,1.918,41.160,102761.573,Rch_005
8388,1304622960.894,-3084897.894,1.923,41.160,102761.573,Rch_005
8389,1304622960.894,-3084897.894,1.924,41.160,102761.573,Rch_005
8390,1304622960.894,-3084897.894,1.924,41.160,106105.628,Rch_005
8391,1304622960.894,-3084897.894,1.924,41.163,106105.628,Rch_005
8392,1304622960.894,-3084897.894,1.924,41.163,110744.873,Rch_005
8393,1304622960.894,-3084897.894,1.924,41.163,110744.873,Rch_005
8394,1304622960.894,-3095012.103,1.924,41.163,110744.873,Rch_005
8395,1304622960.894,-3095012.103,1.924,41.161,110744.873,Rch_005
8396,1304622960.894,-3095012.103,1.924,41.161,110260.990,Rch_005
8397,1304622960.894,-3095012.103,1.903,41.161,110260.990,Rch_005
8398,1304622960.894,-3095012.103,1.903,41.160,110260.990,Rch_005
8399,1304622960.894,-3082672.500,1.903,41.160,110260.990,Rch_005
8400,1304622960.894,-3082672.500,1.903,41.156,110260.990,Rch_005
8401,1304622960.894,-3082672.500,1.913,41.156,110260.990,Rch_005
8402,1304622960.894,-3082672.500,1.913,41.156,110260.990,Rch_005
8403,1304622960.894,-3082672.500,1.913,41.156,111797.977,Rch_005
8404,1304622960.894,-3082672.500,1.915,41.156,111797.977,Rch_005
8405,1304622960.894,-3082672.500,1.915,41.154,111797.977,Rch_005
8406,1304622960.894,-3082672.500,1.915,41.150,111797.977,Rch_005
8407,1304622960.894,-3082672.500,1.936,41.150,111797.977,Rch_005
8408,1304622960.894,-3082672.500,1.936,41.147,111797.977,Rch_005
8409,1304622960.894,-3082672.500,1.936,41.146,111797.977,Rch_005
8410,1304622960.894,-3082672.500,1.918,41.146,111797.977,Rch_005
8411,1304622960.894,-3092126.745,1.918,41.146,111797.977,Rch_005
8412,1304622960.894,-3092126.745,1.918,41.148,111797.977,Rch_005
8413,1304622960.894,-3092126.745,1.918,41.151,111797.977,Rch_005
8414,1304622960.894,-3092126.745,1.918,41.151,116350.954,Rch_005
8415,1304622960.894,-3092126.745,1.918,41.150,116350.954,Rch_005
8416,1304266026.058,-3092126.745,1.918,41.150,116350.954,Rch_005
8417,1304266026.058,-3091405.331,1.918,41.150,116350.954,Rch_005
8418,1304266026.058,-3091405.331,1.918,41.152,116350.954,Rch_005
8419,1304266026.058,-3091405.331,1.918,41.149,116350.954,Rch_005
8420,1304266026.058,-3091405.331,1.918,41.149,96312.891,Rch_005
8421,1304983315.488,-3091405.331,1.918,41.149,96312.891,Rch_005
8422,1304983315.488,-3091405.331,1.918,41.153,96312.891,Rch_005
8423,1304983315.488,-3091405.331,1.914,41.153,96312.891,Rch_005
8424,1304983315.488,-3091405.331,1.914,41.153,99781.590,Rch_005
8425,1304983315.488,-3091405.331,1.916,41.153,99781.590,Rch_005
8426,1304983315.488,-3091405.331,1.927,41.153,99781.590,Rch_005
8427,1304983315.488,-3091405.331,1.927,41.153,97664.882,Rch_005
8428,1304983315.488,-3091405.331,1.927,41.154,97664.882,Rch_005
